date,route_title,route_url,substantial_weather_flag,rain_between_9pm_midnight,downtown_daily_rain,rain_category,daily_rain_category,window_precip_inches,max_hourly_precip_inches,rain_hours,daily_precip_inches,temp_mean_f,temp_min_f,temp_max_f,temp_category,dew_point_mean_f,relative_humidity_mean_pct,wind_speed_mean_mph,wind_speed_max_mph,wind_gust_max_mph,wind_direction_mean_deg,wind_category,visibility_min_miles,visibility_mean_miles,visibility_category,sky_conditions_summary,present_weather_summary,weather_window_start_local,weather_window_end_local,weather_hourly_available,weather_hourly_observed_hours,weather_hourly_station_id,weather_hourly_station_name,weather_hourly_station_lat,weather_hourly_station_lon,daily_station_id,daily_station_name,daily_station_lat,daily_station_lon,weather_evidence_level,weather_evidence_note,source_text
2022-04-29,21:03:14 - FNS,https://handicapskater.com/common/maps/20220429-21_03_14-FNS-7062690085.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,59.285714285714285,53.0,68.0,Mild,43.857142857142854,58.142857142857146,12.428571428571429,17.0,,275.7416217549603,Breezy,10.0,10.0,Good visibility,SCT:04 200 (2); FEW:02 200 (1); SCT:04 200 SCT:04 250 (1); SCT:04 200 BKN:07 250 (1); SCT:04 180 SCT:04 250 (1),,2022-04-29T21:00:00-07:00,2022-04-29T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:03:14 - FNS' occurred on 2022-04-29. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 12.4 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: SCT:04 200 (2); FEW:02 200 (1); SCT:04 200 SCT:04 250 (1); SCT:04 200 BKN:07 250 (1); SCT:04 180 SCT:04 250 (1).",2022-04-29 21:03:14 - FNS
2022-04-30,20:27:49 - SNS,https://handicapskater.com/common/maps/20220430-20_27_49-SNS-7068067382.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,56.75,51.0,64.0,Mild,47.75,72.5,21.25,24.0,37.0,276.2529830137688,Very windy,9.0,9.714285714285714,Good visibility,BKN:07 17 (1); FEW:02 9 SCT:04 14 (1); FEW:02 8 FEW:02 14 (1); FEW:02 8 FEW:02 12 (1); FEW:02 200 (1),,2022-04-30T21:00:00-07:00,2022-04-30T23:59:59-07:00,True,11,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:27:49 - SNS' occurred on 2022-04-30. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 56.8°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 21.2 mph, max wind 24.0 mph, max gust 37.0 mph (Very windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: BKN:07 17 (1); FEW:02 9 SCT:04 14 (1); FEW:02 8 FEW:02 14 (1); FEW:02 8 FEW:02 12 (1); FEW:02 200 (1).",2022-04-30 20:27:49 - SNS
2022-05-06,21:00:49 - FNS,https://handicapskater.com/common/maps/20220506-21_00_49-FNS-7103407177.html,True,False,True,No recorded rain from 9 PM to midnight,Light downtown daily rain,0.0,0.0,0,0.02,60.9,57.0,66.0,Mild,54.2,79.3,10.7,17.0,,294.96935189744863,Breezy,10.0,10.0,Good visibility,BKN:07 18 BKN:07 90 BKN:07 180 (2); BKN:07 9 BKN:07 18 BKN:07 90 (2); FEW:02 3 BKN:07 6 OVC:08 9 (1); SCT:04 6 BKN:07 10 OVC:08 35 (1); BKN:07 8 BKN:07 14 OVC:08 35 (1),,2022-05-06T21:00:00-07:00,2022-05-06T23:59:59-07:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:00:49 - FNS' occurred on 2022-05-06. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 10.7 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: BKN:07 18 BKN:07 90 BKN:07 180 (2); BKN:07 9 BKN:07 18 BKN:07 90 (2); FEW:02 3 BKN:07 6 OVC:08 9 (1); SCT:04 6 BKN:07 10 OVC:08 35 (1); BKN:07 8 BKN:07 14 OVC:08 35 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.020 inches of daily precipitation, categorized as Light downtown daily rain.",2022-05-06 21:00:49 - FNS
2022-05-07,20:45:52 - SNS,https://handicapskater.com/common/maps/20220507-20_45_52-SNS-7105879083.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,57.42857142857143,51.0,66.0,Mild,43.142857142857146,59.857142857142854,26.571428571428573,32.0,43.0,287.14730744824914,Very windy,9.0,9.833333333333334,Good visibility,CLR:00 (3); FEW:02 50 FEW:02 200 (1); FEW:02 50 SCT:04 200 (1); FEW:02 80 FEW:02 200 (1),,2022-05-07T21:00:00-07:00,2022-05-07T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:45:52 - SNS' occurred on 2022-05-07. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 57.4°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 26.6 mph, max wind 32.0 mph, max gust 43.0 mph (Very windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 50 FEW:02 200 (1); FEW:02 50 SCT:04 200 (1); FEW:02 80 FEW:02 200 (1).",2022-05-07 20:45:52 - SNS
2022-05-13,20:46:46 - FNS,https://handicapskater.com/common/maps/20220513-20_46_46-FNS-7138673070.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,59.375,53.0,68.0,Mild,52.25,78.75,19.375,25.0,,281.4840869481884,Windy,10.0,10.0,Good visibility,FEW:02 2 BKN:07 4 (3); FEW:02 12 FEW:02 120 FEW:02 250 (2); FEW:02 3 BKN:07 6 (1); FEW:02 14 FEW:02 120 FEW:02 250 (1),,2022-05-13T21:00:00-07:00,2022-05-13T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:46:46 - FNS' occurred on 2022-05-13. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.4°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 19.4 mph, max wind 25.0 mph, max gust nan mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 2 BKN:07 4 (3); FEW:02 12 FEW:02 120 FEW:02 250 (2); FEW:02 3 BKN:07 6 (1); FEW:02 14 FEW:02 120 FEW:02 250 (1).",2022-05-13 20:46:46 - FNS
2022-05-14,20:28:13 - SNS,https://handicapskater.com/common/maps/20220514-20_28_13-SNS-7144331961.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.857142857142854,55.0,69.0,Mild,50.857142857142854,71.28571428571429,13.714285714285714,18.0,,295.72871826093234,Breezy,10.0,10.0,Good visibility,FEW:02 7 (3); CLR:00 (3),,2022-05-14T21:00:00-07:00,2022-05-14T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:28:13 - SNS' occurred on 2022-05-14. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.7 mph, max wind 18.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 7 (3); CLR:00 (3).",2022-05-14 20:28:13 - SNS
2022-05-20,20:52:23 - FNS,https://handicapskater.com/common/maps/20220520-20_52_23-FNS-7176804017.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,61.57142857142857,53.0,72.0,Mild,43.714285714285715,55.0,14.857142857142858,23.0,,290.04533609072087,Windy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 220 (2); FEW:02 180 FEW:02 220 (1),,2022-05-20T21:00:00-07:00,2022-05-20T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:52:23 - FNS' occurred on 2022-05-20. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 61.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 14.9 mph, max wind 23.0 mph, max gust nan mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 220 (2); FEW:02 180 FEW:02 220 (1).",2022-05-20 20:52:23 - FNS
2022-05-21,20:38:47 - SNS,https://handicapskater.com/common/maps/20220521-20_38_47-SNS-7185662697.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,59.42857142857143,53.0,70.0,Mild,46.142857142857146,63.714285714285715,13.714285714285714,20.0,,297.13483726166163,Windy,9.0,9.5,Good visibility,CLR:00 (2); FEW:02 200 (2); FEW:02 12 (1); FEW:02 30 (1),,2022-05-21T21:00:00-07:00,2022-05-21T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:38:47 - SNS' occurred on 2022-05-21. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.4°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.7 mph, max wind 20.0 mph, max gust nan mph (Windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: CLR:00 (2); FEW:02 200 (2); FEW:02 12 (1); FEW:02 30 (1).",2022-05-21 20:38:47 - SNS
2022-05-27,20:55:16 - FNS,https://handicapskater.com/common/maps/20220527-20_55_16-FNS-7214080881.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,59.375,56.0,65.0,Mild,50.875,74.5,14.375,17.0,23.0,277.53338021528407,Windy,9.0,9.857142857142858,Good visibility,FEW:02 4 BKN:07 9 (3); FEW:02 4 BKN:07 8 (1); SCT:04 30 BKN:07 200 (1); FEW:02 30 BKN:07 200 (1); OVC:08 200 (1),,2022-05-27T21:00:00-07:00,2022-05-27T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:55:16 - FNS' occurred on 2022-05-27. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.4°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 14.4 mph, max wind 17.0 mph, max gust 23.0 mph (Windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: FEW:02 4 BKN:07 9 (3); FEW:02 4 BKN:07 8 (1); SCT:04 30 BKN:07 200 (1); FEW:02 30 BKN:07 200 (1); OVC:08 200 (1).",2022-05-27 20:55:16 - FNS
2022-05-28,20:27:59 - SNS,https://handicapskater.com/common/maps/20220528-20_27_59-SNS-7219528101.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,58.8,54.0,66.0,Mild,50.4,75.2,21.2,30.0,37.0,285.0,Very windy,8.0,9.777777777777779,Good visibility,FEW:02 2 BKN:07 4 OVC:08 7 (2); FEW:02 2 SCT:04 4 OVC:08 7 (1); SCT:04 4 BKN:07 7 (1); FEW:02 4 SCT:04 7 (1); FEW:02 6 (1),,2022-05-28T21:00:00-07:00,2022-05-28T23:59:59-07:00,True,10,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:27:59 - SNS' occurred on 2022-05-28. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 58.8°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 21.2 mph, max wind 30.0 mph, max gust 37.0 mph (Very windy). Minimum visibility was 8.0 miles (Good visibility). Sky conditions: FEW:02 2 BKN:07 4 OVC:08 7 (2); FEW:02 2 SCT:04 4 OVC:08 7 (1); SCT:04 4 BKN:07 7 (1); FEW:02 4 SCT:04 7 (1); FEW:02 6 (1).",2022-05-28 20:27:59 - SNS
2022-06-03,20:51:28 - FNS,https://handicapskater.com/common/maps/20220603-20_51_28-FNS-7256701794.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.77777777777778,58.0,66.0,Mild,52.888888888888886,75.66666666666667,9.11111111111111,16.0,,287.83201924308264,Breezy,10.0,10.0,Good visibility,FEW:02 7 BKN:07 180 (2); FEW:02 5 BKN:07 11 BKN:07 180 (1); FEW:02 5 SCT:04 11 BKN:07 180 (1); FEW:02 8 BKN:07 180 (1); FEW:02 10 FEW:02 80 SCT:04 140 (1),,2022-06-03T21:00:00-07:00,2022-06-03T23:59:59-07:00,True,9,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:51:28 - FNS' occurred on 2022-06-03. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.8°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 9.1 mph, max wind 16.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 7 BKN:07 180 (2); FEW:02 5 BKN:07 11 BKN:07 180 (1); FEW:02 5 SCT:04 11 BKN:07 180 (1); FEW:02 8 BKN:07 180 (1); FEW:02 10 FEW:02 80 SCT:04 140 (1).",2022-06-03 20:51:28 - FNS
2022-06-04,20:30:52 - SNS,https://handicapskater.com/common/maps/20220604-20_30_52-SNS-7256951232.html,True,True,True,Light rain from 9 PM to midnight,Trace / damp pavement downtown daily rain,0.03,0.02,2,0.01,66.25,64.0,69.0,Mild,54.0,66.5,11.25,15.0,,228.64022641556792,Breezy,8.0,9.714285714285714,Good visibility,OVC:08 60 (2); FEW:02 17 BKN:07 38 BKN:07 46 (1); FEW:02 9 BKN:07 18 OVC:08 43 (1); SCT:04 16 BKN:07 36 OVC:08 44 (1); FEW:02 12 BKN:07 60 OVC:08 70 (1),-RA:02 |RA |RA (1),2022-06-04T21:00:00-07:00,2022-06-04T23:59:59-07:00,True,9,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:30:52 - SNS' occurred on 2022-06-04. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 66.2°F (Mild). Hourly precipitation totaled 0.030 inches with 2 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 11.2 mph, max wind 15.0 mph, max gust nan mph (Breezy). Minimum visibility was 8.0 miles (Good visibility). Present weather codes/summary: -RA:02 |RA |RA (1). Sky conditions: OVC:08 60 (2); FEW:02 17 BKN:07 38 BKN:07 46 (1); FEW:02 9 BKN:07 18 OVC:08 43 (1); SCT:04 16 BKN:07 36 OVC:08 44 (1); FEW:02 12 BKN:07 60 OVC:08 70 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.010 inches of daily precipitation, categorized as Trace / damp pavement downtown daily rain.",2022-06-04 20:30:52 - SNS
2022-06-10,20:51:31 - FNS,https://handicapskater.com/common/maps/20220610-20_51_31-FNS-7288768940.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,71.28571428571429,64.0,80.0,Warm,59.142857142857146,66.57142857142857,12.428571428571429,15.0,24.0,283.02082032676753,Windy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 10 SCT:04 180 BKN:07 240 (2); FEW:02 10 FEW:02 180 SCT:04 240 (1),,2022-06-10T21:00:00-07:00,2022-06-10T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:51:31 - FNS' occurred on 2022-06-10. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 71.3°F (Warm). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 12.4 mph, max wind 15.0 mph, max gust 24.0 mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 10 SCT:04 180 BKN:07 240 (2); FEW:02 10 FEW:02 180 SCT:04 240 (1).",2022-06-10 20:51:31 - FNS
2022-06-11,20:42:52 - SNS,https://handicapskater.com/common/maps/20220611-20_42_52-SNS-7294298574.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,67.125,63.0,75.0,Mild,59.0,76.5,13.5,18.0,22.0,281.1208034509669,Windy,10.0,10.0,Good visibility,CLR:00 (3); FEW:02 2 BKN:07 6 (1); FEW:02 3 BKN:07 6 (1); FEW:02 3 SCT:04 6 (1); FEW:02 4 (1),,2022-06-11T21:00:00-07:00,2022-06-11T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:42:52 - SNS' occurred on 2022-06-11. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 67.1°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.5 mph, max wind 18.0 mph, max gust 22.0 mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: CLR:00 (3); FEW:02 2 BKN:07 6 (1); FEW:02 3 BKN:07 6 (1); FEW:02 3 SCT:04 6 (1); FEW:02 4 (1).",2022-06-11 20:42:52 - SNS
2022-06-17,20:56:12 - FNS,https://handicapskater.com/common/maps/20220617-20_56_12-FNS-7326843952.html,False,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.625,57.0,66.0,Mild,49.75,68.625,13.5,17.0,,272.5240638780266,Breezy,10.0,10.0,Good visibility,SCT:04 38 (3); FEW:02 7 SCT:04 15 (1); FEW:02 7 SCT:04 16 (1); FEW:02 7 SCT:04 13 BKN:07 23 (1); FEW:02 7 FEW:02 12 SCT:04 26 (1),,2022-06-17T21:00:00-07:00,2022-06-17T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:56:12 - FNS' occurred on 2022-06-17. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.6°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 13.5 mph, max wind 17.0 mph, max gust nan mph (Breezy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: SCT:04 38 (3); FEW:02 7 SCT:04 15 (1); FEW:02 7 SCT:04 16 (1); FEW:02 7 SCT:04 13 BKN:07 23 (1); FEW:02 7 FEW:02 12 SCT:04 26 (1).",2022-06-17 20:56:12 - FNS
2022-06-18,21:00:06 - SNS,https://handicapskater.com/common/maps/20220618-21_00_06-SNS-7332218251.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,60.857142857142854,55.0,69.0,Mild,47.57142857142857,63.857142857142854,15.285714285714286,20.0,29.0,275.7223373293459,Windy,10.0,10.0,Good visibility,FEW:02 8 (2); FEW:02 16 FEW:02 30 (2); FEW:02 9 (1); FEW:02 17 FEW:02 35 (1),,2022-06-18T21:00:00-07:00,2022-06-18T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '21:00:06 - SNS' occurred on 2022-06-18. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 60.9°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 15.3 mph, max wind 20.0 mph, max gust 29.0 mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 8 (2); FEW:02 16 FEW:02 30 (2); FEW:02 9 (1); FEW:02 17 FEW:02 35 (1).",2022-06-18 21:00:06 - SNS
2022-06-24,20:52:58 - FNS,https://handicapskater.com/common/maps/20220624-20_52_58-FNS-7364004559.html,True,False,False,No recorded rain from 9 PM to midnight,No downtown daily rain,0.0,0.0,0,0.0,62.285714285714285,57.0,71.0,Mild,52.857142857142854,72.42857142857143,15.857142857142858,21.0,24.0,300.0,Windy,10.0,10.0,Good visibility,FEW:02 4 (3); FEW:02 10 (3),,2022-06-24T21:00:00-07:00,2022-06-24T23:59:59-07:00,True,7,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:52:58 - FNS' occurred on 2022-06-24. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 62.3°F (Mild). No hourly precipitation was recorded in the 9 PM to midnight window. Mean wind was 15.9 mph, max wind 21.0 mph, max gust 24.0 mph (Windy). Minimum visibility was 10.0 miles (Good visibility). Sky conditions: FEW:02 4 (3); FEW:02 10 (3).",2022-06-24 20:52:58 - FNS
2022-07-01,20:58:35 - FNS,https://handicapskater.com/common/maps/20220701-20_58_35-FNS-7400867971.html,True,True,True,Light rain from 9 PM to midnight,Trace / damp pavement downtown daily rain,0.01,0.01,1,0.01,59.142857142857146,56.0,64.0,Mild,51.714285714285715,77.71428571428571,12.142857142857142,17.0,20.0,271.39903155863686,Windy,9.0,9.5,Good visibility,FEW:02 10 (3); FEW:02 3 OVC:08 7 (1); FEW:02 3 OVC:08 8 (1); FEW:02 4 BKN:07 8 OVC:08 11 (1),,2022-07-01T21:00:00-07:00,2022-07-01T23:59:59-07:00,True,8,UNKNOWN,Unknown hourly station,,,USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",37.7705,-122.4269,Hourly LCDv2 weather used for 9 PM to midnight,"Skate route '20:58:35 - FNS' occurred on 2022-07-01. Hourly weather from Unknown hourly station (UNKNOWN) was summarized for 9 PM to midnight local time. Mean temperature was 59.1°F (Mild). Hourly precipitation totaled 0.010 inches with 1 rainy hour(s), categorized as Light rain from 9 PM to midnight. Mean wind was 12.1 mph, max wind 17.0 mph, max gust 20.0 mph (Windy). Minimum visibility was 9.0 miles (Good visibility). Sky conditions: FEW:02 10 (3); FEW:02 3 OVC:08 7 (1); FEW:02 3 OVC:08 8 (1); FEW:02 4 BKN:07 8 OVC:08 11 (1). The local downtown station SAN FRANCISCO DOWNTOWN, CA US (USW00023272) recorded 0.010 inches of daily precipitation, categorized as Trace / damp pavement downtown daily rain.",2022-07-01 20:58:35 - FNS
